"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma1.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma3.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX"
"2133","316.546875","316.546875","316.546875","689.75","689.75","689.75","588.7158813476562","588.7158813476562","588.7158813476562"
"2134","398.3269348144531","398.3269348144531","398.3269348144531","706.1397094726562","706.1397094726562","706.1397094726562","592.0592041015625","592.0592041015625","592.0592041015625"
"2135","427.28125","427.28125","427.28125","691.2763061523438","691.2763061523438","691.2763061523438","574.5625","574.5625","574.5625"
"2136","358.78125","358.78125","358.78125","689.38232421875","689.38232421875","689.38232421875","529.2946166992188","529.2946166992188","529.2946166992188"
"2137","360.2426452636719","360.2426452636719","360.2426452636719","697.0374755859375","697.0374755859375","697.0374755859375","619.9013061523438","619.9013061523438","619.9013061523438"
"2138","349.3854064941406","349.3854064941406","349.3854064941406","717.50732421875","717.50732421875","717.50732421875","605.5446166992188","605.5446166992188","605.5446166992188"
"2139","356.02777099609375","356.02777099609375","356.02777099609375","710.7236938476562","710.7236938476562","710.7236938476562","501.3660583496094","501.3660583496094","501.3660583496094"
"2140","359.3333435058594","359.3333435058594","359.3333435058594","713.5288696289062","713.5288696289062","713.5288696289062","541.2395629882812","541.2395629882812","541.2395629882812"
"2141","380.9666748046875","380.9666748046875","380.9666748046875","716.7562255859375","716.7562255859375","716.7562255859375","551.388916015625","551.388916015625","551.388916015625"
"2142","362.72320556640625","362.72320556640625","362.72320556640625","699.1397094726562","699.1397094726562","699.1397094726562","572.5","572.5","572.5"
"2143","355.16070556640625","355.16070556640625","355.16070556640625","729","729","729","436.9038391113281","436.9038391113281","436.9038391113281"
"2144","351.3854064941406","351.3854064941406","351.3854064941406","687.9134521484375","687.9134521484375","687.9134521484375","533.375","533.375","533.375"
"2145","334.26251220703125","334.26251220703125","334.26251220703125","744.4658813476562","744.4658813476562","744.4658813476562","481.65179443359375","481.65179443359375","481.65179443359375"
"2146","366.296875","366.296875","366.296875","759.9852905273438","759.9852905273438","759.9852905273438","521.058837890625","521.058837890625","521.058837890625"
"2147","322.265625","322.265625","322.265625","785.9249877929688","785.9249877929688","785.9249877929688","557.691650390625","557.691650390625","557.691650390625"
"2148","337.2833251953125","337.2833251953125","337.2833251953125","757.9013061523438","757.9013061523438","757.9013061523438","570.9479370117188","570.9479370117188","570.9479370117188"
"2149","354.0833435058594","354.0833435058594","354.0833435058594","754.3472290039062","754.3472290039062","754.3472290039062","516.6517944335938","516.6517944335938","516.6517944335938"
"2150","304.9305419921875","304.9305419921875","304.9305419921875","746.6704711914062","746.6704711914062","746.6704711914062","490.6875","490.6875","490.6875"
"2151","350.875","350.875","350.875","739.9583129882812","739.9583129882812","739.9583129882812","595.6591186523438","595.6591186523438","595.6591186523438"
"2152","311.21875","311.21875","311.21875","719.3666381835938","719.3666381835938","719.3666381835938","578.1818237304688","578.1818237304688","578.1818237304688"
"2153","342.125","342.125","342.125","754.736083984375","754.736083984375","754.736083984375","477.53472900390625","477.53472900390625","477.53472900390625"
"2154","321.1145935058594","321.1145935058594","321.1145935058594","714.1328125","714.1328125","714.1328125","513.2307739257812","513.2307739257812","513.2307739257812"
"2155","332.40625","332.40625","332.40625","702.2589111328125","702.2589111328125","702.2589111328125","489.5694580078125","489.5694580078125","489.5694580078125"
"2156","334.0859375","334.0859375","334.0859375","697.6180419921875","697.6180419921875","697.6180419921875","501.9772644042969","501.9772644042969","501.9772644042969"
"2157","423.93182373046875","423.93182373046875","423.93182373046875","726.0961303710938","726.0961303710938","726.0961303710938","525.8402709960938","525.8402709960938","525.8402709960938"
"2158","339.73077392578125","339.73077392578125","339.73077392578125","692.9642944335938","692.9642944335938","692.9642944335938","469.0735168457031","469.0735168457031","469.0735168457031"
"2159","362.15277099609375","362.15277099609375","362.15277099609375","687.1011962890625","687.1011962890625","687.1011962890625","507.5069580078125","507.5069580078125","507.5069580078125"
"2160","365.3365478515625","365.3365478515625","365.3365478515625","714.2847290039062","714.2847290039062","714.2847290039062","485.0367736816406","485.0367736816406","485.0367736816406"
"2161","352.5288391113281","352.5288391113281","352.5288391113281","679.6826782226562","679.6826782226562","679.6826782226562","460.0446472167969","460.0446472167969","460.0446472167969"
"2162","279.359375","279.359375","279.359375","679.71875","679.71875","679.71875","463.63751220703125","463.63751220703125","463.63751220703125"
"2163","364.53125","364.53125","364.53125","659.8970336914062","659.8970336914062","659.8970336914062","551.1160888671875","551.1160888671875","551.1160888671875"
"2164","418.1964416503906","418.1964416503906","418.1964416503906","670.7734375","670.7734375","670.7734375","538.71875","538.71875","538.71875"
"2165","345.9196472167969","345.9196472167969","345.9196472167969","676.6153564453125","676.6153564453125","676.6153564453125","531.1160888671875","531.1160888671875","531.1160888671875"
"2166","378.27777099609375","378.27777099609375","378.27777099609375","689.38232421875","689.38232421875","689.38232421875","555.38232421875","555.38232421875","555.38232421875"
"2167","307.6875","307.6875","307.6875","605.5263061523438","605.5263061523438","605.5263061523438","469.8999938964844","469.8999938964844","469.8999938964844"
"2168","309.453125","309.453125","309.453125","655.0416870117188","655.0416870117188","655.0416870117188","509.9444580078125","509.9444580078125","509.9444580078125"
"2169","361.875","361.875","361.875","675.058349609375","675.058349609375","675.058349609375","484.7613525390625","484.7613525390625","484.7613525390625"
"2170","332.6499938964844","332.6499938964844","332.6499938964844","669.3333129882812","669.3333129882812","669.3333129882812","555.9464111328125","555.9464111328125","555.9464111328125"
"2171","339.421875","339.421875","339.421875","667.2583618164062","667.2583618164062","667.2583618164062","547.1607055664062","547.1607055664062","547.1607055664062"
"2172","328.81732177734375","328.81732177734375","328.81732177734375","654.28125","654.28125","654.28125","549.3958129882812","549.3958129882812","549.3958129882812"
"2173","393.6153869628906","393.6153869628906","393.6153869628906","683.8680419921875","683.8680419921875","683.8680419921875","546.6416625976562","546.6416625976562","546.6416625976562"
"2174","363.0416564941406","363.0416564941406","363.0416564941406","657.0520629882812","657.0520629882812","657.0520629882812","570.25","570.25","570.25"
"2175","401.1875","401.1875","401.1875","669.3014526367188","669.3014526367188","669.3014526367188","542.5750122070312","542.5750122070312","542.5750122070312"
"2176","302.85577392578125","302.85577392578125","302.85577392578125","684.3125","684.3125","684.3125","522.75","522.75","522.75"
"2177","323.9583435058594","323.9583435058594","323.9583435058594","720.4375","720.4375","720.4375","506.1785583496094","506.1785583496094","506.1785583496094"
"2178","363.8828125","363.8828125","363.8828125","712.3666381835938","712.3666381835938","712.3666381835938","554.058837890625","554.058837890625","554.058837890625"
"2179","349.4375","349.4375","349.4375","700.441162109375","700.441162109375","700.441162109375","519.7403564453125","519.7403564453125","519.7403564453125"
"2180","383.05767822265625","383.05767822265625","383.05767822265625","742.6198120117188","742.6198120117188","742.6198120117188","555.1875","555.1875","555.1875"
"2181","319.8365478515625","319.8365478515625","319.8365478515625","693.7708129882812","693.7708129882812","693.7708129882812","552.9852905273438","552.9852905273438","552.9852905273438"
"2182","367.09722900390625","367.09722900390625","367.09722900390625","728.3238525390625","728.3238525390625","728.3238525390625","539.7941284179688","539.7941284179688","539.7941284179688"
"2183","313.9750061035156","313.9750061035156","313.9750061035156","740.1624755859375","740.1624755859375","740.1624755859375","545.5795288085938","545.5795288085938","545.5795288085938"
"2184","452.22222900390625","452.22222900390625","452.22222900390625","734.9264526367188","734.9264526367188","734.9264526367188","580.8333129882812","580.8333129882812","580.8333129882812"
"2185","313.375","313.375","313.375","709.9852905273438","709.9852905273438","709.9852905273438","486","486","486"
"2186","383.4921875","383.4921875","383.4921875","742.6575927734375","742.6575927734375","742.6575927734375","530.6538696289062","530.6538696289062","530.6538696289062"
"2187","379.9583435058594","379.9583435058594","379.9583435058594","749.2166748046875","749.2166748046875","749.2166748046875","551.15625","551.15625","551.15625"
"2188","317.38751220703125","317.38751220703125","317.38751220703125","698.7232055664062","698.7232055664062","698.7232055664062","537.7841186523438","537.7841186523438","537.7841186523438"
"2189","357.39422607421875","357.39422607421875","357.39422607421875","678.0999755859375","678.0999755859375","678.0999755859375","560.5499877929688","560.5499877929688","560.5499877929688"
"2190","445.9659118652344","445.9659118652344","445.9659118652344","712.4625244140625","712.4625244140625","712.4625244140625","593.272705078125","593.272705078125","593.272705078125"
"2191","331.79998779296875","331.79998779296875","331.79998779296875","661.8125","661.8125","661.8125","567.4464111328125","567.4464111328125","567.4464111328125"
"2192","343.9196472167969","343.9196472167969","343.9196472167969","648.2333374023438","648.2333374023438","648.2333374023438","537.9318237304688","537.9318237304688","537.9318237304688"
"2193","343.6764831542969","343.6764831542969","343.6764831542969","619.0367431640625","619.0367431640625","619.0367431640625","535.7750244140625","535.7750244140625","535.7750244140625"
"2194","395.2638854980469","395.2638854980469","395.2638854980469","637.9124755859375","637.9124755859375","637.9124755859375","550.8125","550.8125","550.8125"
"2195","325.1916809082031","325.1916809082031","325.1916809082031","596.2045288085938","596.2045288085938","596.2045288085938","492.3928527832031","492.3928527832031","492.3928527832031"
"2196","363.0288391113281","363.0288391113281","363.0288391113281","642.9500122070312","642.9500122070312","642.9500122070312","525.5441284179688","525.5441284179688","525.5441284179688"
"2197","388.8194580078125","388.8194580078125","388.8194580078125","580.3020629882812","580.3020629882812","580.3020629882812","491.8571472167969","491.8571472167969","491.8571472167969"
"2198","323.4166564941406","323.4166564941406","323.4166564941406","607.4732055664062","607.4732055664062","607.4732055664062","507.0535583496094","507.0535583496094","507.0535583496094"
"2199","353.6666564941406","353.6666564941406","353.6666564941406","614.1484375","614.1484375","614.1484375","516.9666748046875","516.9666748046875","516.9666748046875"
"2200","330.7578125","330.7578125","330.7578125","610.59521484375","610.59521484375","610.59521484375","522.0288696289062","522.0288696289062","522.0288696289062"
"2201","302.5073547363281","302.5073547363281","302.5073547363281","592.547607421875","592.547607421875","592.547607421875","440.4090881347656","440.4090881347656","440.4090881347656"
"2202","341.8888854980469","341.8888854980469","341.8888854980469","636.173583984375","636.173583984375","636.173583984375","539.7000122070312","539.7000122070312","539.7000122070312"
"2203","341.375","341.375","341.375","623.951904296875","623.951904296875","623.951904296875","499.5138854980469","499.5138854980469","499.5138854980469"
"2204","355.1000061035156","355.1000061035156","355.1000061035156","635.3035888671875","635.3035888671875","635.3035888671875","561.8958129882812","561.8958129882812","561.8958129882812"
"2205","320.55767822265625","320.55767822265625","320.55767822265625","645.3486938476562","645.3486938476562","645.3486938476562","518.1428833007812","518.1428833007812","518.1428833007812"
