"Step","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MIN","Qwen2.5-0.5B-Instruct-GSM8K-CRPO-sp-p1-b8-gamma2.0-lam1.0-01161659 - response_length/main_chain/mean__MAX","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MIN","qwen2.5-0.5b-instruct-gsm8k-crpo-no-branch - response_length/main_chain/mean__MAX"
"1853","532.9166870117188","532.9166870117188","532.9166870117188","293.8125","293.8125","293.8125"
"1854","472.3194580078125","472.3194580078125","472.3194580078125","272.8461608886719","272.8461608886719","272.8461608886719"
"1855","569.6979370117188","569.6979370117188","569.6979370117188","276.25","276.25","276.25"
"1856","509.6534118652344","509.6534118652344","509.6534118652344","294.90625","294.90625","294.90625"
"1857","529.9558715820312","529.9558715820312","529.9558715820312","259.01251220703125","259.01251220703125","259.01251220703125"
"1858","496.0096130371094","496.0096130371094","496.0096130371094","272.1770935058594","272.1770935058594","272.1770935058594"
"1859","479.1666564941406","479.1666564941406","479.1666564941406","287.6176452636719","287.6176452636719","287.6176452636719"
"1860","507.7578125","507.7578125","507.7578125","323.1973571777344","323.1973571777344","323.1973571777344"
"1861","485.57501220703125","485.57501220703125","485.57501220703125","290","290","290"
"1862","517.0576782226562","517.0576782226562","517.0576782226562","280.9583435058594","280.9583435058594","280.9583435058594"
"1863","595.859375","595.859375","595.859375","325.10577392578125","325.10577392578125","325.10577392578125"
"1864","537.8333129882812","537.8333129882812","537.8333129882812","322.41070556640625","322.41070556640625","322.41070556640625"
"1865","551.4749755859375","551.4749755859375","551.4749755859375","313.53289794921875","313.53289794921875","313.53289794921875"
"1866","517.3421020507812","517.3421020507812","517.3421020507812","331.06549072265625","331.06549072265625","331.06549072265625"
"1867","451.90179443359375","451.90179443359375","451.90179443359375","281.7053527832031","281.7053527832031","281.7053527832031"
"1868","427.25","427.25","427.25","263.875","263.875","263.875"
"1869","417.8680419921875","417.8680419921875","417.8680419921875","276.5208435058594","276.5208435058594","276.5208435058594"
"1870","439.14422607421875","439.14422607421875","439.14422607421875","286.6499938964844","286.6499938964844","286.6499938964844"
"1871","514.1578979492188","514.1578979492188","514.1578979492188","340.2916564941406","340.2916564941406","340.2916564941406"
"1872","391.6041564941406","391.6041564941406","391.6041564941406","285.4886474609375","285.4886474609375","285.4886474609375"
"1873","433.48126220703125","433.48126220703125","433.48126220703125","304.131591796875","304.131591796875","304.131591796875"
"1874","462.3125","462.3125","462.3125","306.6041564941406","306.6041564941406","306.6041564941406"
"1875","464.5","464.5","464.5","266.3333435058594","266.3333435058594","266.3333435058594"
"1876","440.3333435058594","440.3333435058594","440.3333435058594","275.9750061035156","275.9750061035156","275.9750061035156"
"1877","463.4615478515625","463.4615478515625","463.4615478515625","287.90179443359375","287.90179443359375","287.90179443359375"
"1878","423.0555419921875","423.0555419921875","423.0555419921875","262.8977355957031","262.8977355957031","262.8977355957031"
"1879","471.9140625","471.9140625","471.9140625","300.22320556640625","300.22320556640625","300.22320556640625"
"1880","428.8125","428.8125","428.8125","298.48529052734375","298.48529052734375","298.48529052734375"
"1881","469.5874938964844","469.5874938964844","469.5874938964844","329.52777099609375","329.52777099609375","329.52777099609375"
"1882","422.7416687011719","422.7416687011719","422.7416687011719","274.9125061035156","274.9125061035156","274.9125061035156"
"1883","441.8833312988281","441.8833312988281","441.8833312988281","286.91070556640625","286.91070556640625","286.91070556640625"
"1884","440.5208435058594","440.5208435058594","440.5208435058594","274.3083190917969","274.3083190917969","274.3083190917969"
"1885","465.625","465.625","465.625","308.3461608886719","308.3461608886719","308.3461608886719"
"1886","487.0795593261719","487.0795593261719","487.0795593261719","316.11029052734375","316.11029052734375","316.11029052734375"
"1887","476.03125","476.03125","476.03125","296.2980651855469","296.2980651855469","296.2980651855469"
"1888","457.4464416503906","457.4464416503906","457.4464416503906","304.7395935058594","304.7395935058594","304.7395935058594"
"1889","393.15625","393.15625","393.15625","269.97283935546875","269.97283935546875","269.97283935546875"
"1890","456","456","456","289.421875","289.421875","289.421875"
"1891","440.1160583496094","440.1160583496094","440.1160583496094","298.8374938964844","298.8374938964844","298.8374938964844"
"1892","497.25","497.25","497.25","306.7109375","306.7109375","306.7109375"
"1893","397.34722900390625","397.34722900390625","397.34722900390625","290.2250061035156","290.2250061035156","290.2250061035156"
"1894","425.64166259765625","425.64166259765625","425.64166259765625","283.0446472167969","283.0446472167969","283.0446472167969"
"1895","396.4134521484375","396.4134521484375","396.4134521484375","243.5","243.5","243.5"
"1896","438.38751220703125","438.38751220703125","438.38751220703125","301.1428527832031","301.1428527832031","301.1428527832031"
"1897","418.7749938964844","418.7749938964844","418.7749938964844","271.25","271.25","271.25"
"1898","462.90179443359375","462.90179443359375","462.90179443359375","302.3359375","302.3359375","302.3359375"
"1899","426.5104064941406","426.5104064941406","426.5104064941406","276.09375","276.09375","276.09375"
"1900","515.03125","515.03125","515.03125","257.9333190917969","257.9333190917969","257.9333190917969"
"1901","372.0795593261719","372.0795593261719","372.0795593261719","282.2980651855469","282.2980651855469","282.2980651855469"
"1902","467.4930419921875","467.4930419921875","467.4930419921875","286.796875","286.796875","286.796875"
"1903","456.0078125","456.0078125","456.0078125","273.3083190917969","273.3083190917969","273.3083190917969"
"1904","419.5546875","419.5546875","419.5546875","283.2132263183594","283.2132263183594","283.2132263183594"
"1905","490.59722900390625","490.59722900390625","490.59722900390625","310.40625","310.40625","310.40625"
"1906","454.84375","454.84375","454.84375","271.4444580078125","271.4444580078125","271.4444580078125"
"1907","489.5333251953125","489.5333251953125","489.5333251953125","291.7321472167969","291.7321472167969","291.7321472167969"
"1908","529.5892944335938","529.5892944335938","529.5892944335938","280.3676452636719","280.3676452636719","280.3676452636719"
"1909","483.35833740234375","483.35833740234375","483.35833740234375","302.125","302.125","302.125"
"1910","559.2403564453125","559.2403564453125","559.2403564453125","286.0833435058594","286.0833435058594","286.0833435058594"
"1911","469.3359375","469.3359375","469.3359375","280.5909118652344","280.5909118652344","280.5909118652344"
"1912","521.816650390625","521.816650390625","521.816650390625","269.8999938964844","269.8999938964844","269.8999938964844"
"1913","483.28570556640625","483.28570556640625","483.28570556640625","259.26922607421875","259.26922607421875","259.26922607421875"
"1914","521.0294189453125","521.0294189453125","521.0294189453125","299.734375","299.734375","299.734375"
"1915","503.2045593261719","503.2045593261719","503.2045593261719","277.296875","277.296875","277.296875"
"1916","436.13751220703125","436.13751220703125","436.13751220703125","264.3888854980469","264.3888854980469","264.3888854980469"
"1917","456.7638854980469","456.7638854980469","456.7638854980469","318.5384521484375","318.5384521484375","318.5384521484375"
"1918","484","484","484","289.4342041015625","289.4342041015625","289.4342041015625"
"1919","477.04998779296875","477.04998779296875","477.04998779296875","291.76470947265625","291.76470947265625","291.76470947265625"
"1920","511.3020935058594","511.3020935058594","511.3020935058594","273.6339416503906","273.6339416503906","273.6339416503906"
"1921","451.8461608886719","451.8461608886719","451.8461608886719","258.8541564941406","258.8541564941406","258.8541564941406"
"1922","537.1442260742188","537.1442260742188","537.1442260742188","281.1833190917969","281.1833190917969","281.1833190917969"
"1923","502.19317626953125","502.19317626953125","502.19317626953125","280.01251220703125","280.01251220703125","280.01251220703125"
"1924","511.3125","511.3125","511.3125","291.70587158203125","291.70587158203125","291.70587158203125"
"1925","489.8194580078125","489.8194580078125","489.8194580078125","264.8295593261719","264.8295593261719","264.8295593261719"
"1926","481.2115478515625","481.2115478515625","481.2115478515625","247.765625","247.765625","247.765625"
"1927","492.97320556640625","492.97320556640625","492.97320556640625","285.78125","285.78125","285.78125"
"1928","447.0294189453125","447.0294189453125","447.0294189453125","265.04412841796875","265.04412841796875","265.04412841796875"
"1929","524.6979370117188","524.6979370117188","524.6979370117188","265.1328125","265.1328125","265.1328125"
"1930","414.34722900390625","414.34722900390625","414.34722900390625","251.72222900390625","251.72222900390625","251.72222900390625"
"1931","440.03570556640625","440.03570556640625","440.03570556640625","290.4553527832031","290.4553527832031","290.4553527832031"
"1932","401.77777099609375","401.77777099609375","401.77777099609375","256.8125","256.8125","256.8125"
"1933","515.6770629882812","515.6770629882812","515.6770629882812","281.8645935058594","281.8645935058594","281.8645935058594"
"1934","435.368408203125","435.368408203125","435.368408203125","272.5769348144531","272.5769348144531","272.5769348144531"
"1935","487.3229064941406","487.3229064941406","487.3229064941406","301.7291564941406","301.7291564941406","301.7291564941406"
"1936","469.1458435058594","469.1458435058594","469.1458435058594","297.2083435058594","297.2083435058594","297.2083435058594"
"1937","457.1842041015625","457.1842041015625","457.1842041015625","236.40834045410156","236.40834045410156","236.40834045410156"
"1938","527.3839111328125","527.3839111328125","527.3839111328125","275.1634521484375","275.1634521484375","275.1634521484375"
"1939","460.4609375","460.4609375","460.4609375","273.9196472167969","273.9196472167969","273.9196472167969"
"1940","465.78125","465.78125","465.78125","284.31817626953125","284.31817626953125","284.31817626953125"
"1941","399.7416687011719","399.7416687011719","399.7416687011719","301.5416564941406","301.5416564941406","301.5416564941406"
"1942","443.8214416503906","443.8214416503906","443.8214416503906","256.8125","256.8125","256.8125"
"1943","452.5","452.5","452.5","293.2916564941406","293.2916564941406","293.2916564941406"
"1944","493.3303527832031","493.3303527832031","493.3303527832031","295.1000061035156","295.1000061035156","295.1000061035156"
"1945","475.8263854980469","475.8263854980469","475.8263854980469","274.1118469238281","274.1118469238281","274.1118469238281"
"1946","436.5","436.5","436.5","255.8854217529297","255.8854217529297","255.8854217529297"
"1947","505.1197814941406","505.1197814941406","505.1197814941406","300.9166564941406","300.9166564941406","300.9166564941406"
"1948","495.89422607421875","495.89422607421875","495.89422607421875","271.0625","271.0625","271.0625"
"1949","452.9464416503906","452.9464416503906","452.9464416503906","267.8333435058594","267.8333435058594","267.8333435058594"
"1950","512.0892944335938","512.0892944335938","512.0892944335938","261.3977355957031","261.3977355957031","261.3977355957031"
"1951","490.83087158203125","490.83087158203125","490.83087158203125","297.0535583496094","297.0535583496094","297.0535583496094"
"1952","501.84869384765625","501.84869384765625","501.84869384765625","291.59375","291.59375","291.59375"
"1953","496.7738037109375","496.7738037109375","496.7738037109375","246.9558868408203","246.9558868408203","246.9558868408203"
"1954","561.2604370117188","561.2604370117188","561.2604370117188","251.8333282470703","251.8333282470703","251.8333282470703"
"1955","502.8846130371094","502.8846130371094","502.8846130371094","257.125","257.125","257.125"
"1956","491.96875","491.96875","491.96875","240.38333129882812","240.38333129882812","240.38333129882812"
"1957","493.933837890625","493.933837890625","493.933837890625","263.04998779296875","263.04998779296875","263.04998779296875"
"1958","533.0514526367188","533.0514526367188","533.0514526367188","263.6640625","263.6640625","263.6640625"
